school_number,date,url
5156,2015-02-03,https://www.ero.govt.nz/review-reports/raglan-kindergarten-03-02-2015/
5156,2018-02-16,https://www.ero.govt.nz/review-reports/raglan-kindergarten-16-02-2018/
5157,2015-02-03,https://www.ero.govt.nz/review-reports/st-andrews-kindergarten-03-02-2015/
5157,2019-02-28,https://www.ero.govt.nz/review-reports/st-andrews-kindergarten-28-02-2019/
5158,2014-11-06,https://www.ero.govt.nz/review-reports/glenview-kindergarten-06-11-2014/
5158,2017-11-16,https://www.ero.govt.nz/review-reports/glenview-kindergarten-16-11-2017/
5159,2014-11-05,https://www.ero.govt.nz/review-reports/whitiora-kindergarten-05-11-2014/
5159,2018-12-20,https://www.ero.govt.nz/review-reports/whitiora-kindergarten-20-12-2018/
5160,2016-09-05,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-paeroa-05-09-2016/
5160,2013-05-14,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-paeroa-14-05-2013/
5161,2018-01-10,https://www.ero.govt.nz/review-reports/te-aroha-kindergarten-10-01-2018/
5161,2014-09-30,https://www.ero.govt.nz/review-reports/te-aroha-kindergarten-30-09-2014/
5162,2016-10-10,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-thames-10-10-2016/
5162,2013-05-14,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-thames-14-05-2013/
5163,2016-08-11,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-apanui-11-08-2016/
5163,2013-05-13,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-apanui-13-05-2013/
5164,2016-01-12,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-arohanui-12-01-2016/
5164,2019-02-15,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-arohanui-15-02-2019/
5165,2013-07-17,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-balmoral-17-07-2013/
5165,2017-10-25,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-balmoral-25-10-2017/
5166,2015-12-22,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-charles-22-12-2015/
5166,2019-04-24,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-charles-24-04-2019/
5167,2013-07-05,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-clyde-street-05-07-2013/
5167,2016-10-10,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-clyde-street-10-10-2016/
5168,2016-01-12,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-david-henry-12-01-2016/
5168,2019-04-24,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-david-henry-24-04-2019/
5169,2013-05-13,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-edgecumbe-13-05-2013/
5169,2016-08-15,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-edgecumbe-15-08-2016/
5170,2012-10-02,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-elstree-02-10-2012/
5170,2015-12-22,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-elstree-22-12-2015/
5172,2014-02-03,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-fordlands-03-02-2014/
5172,2016-12-20,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-fordlands-20-12-2016/
5173,2016-10-10,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-garaway-10-10-2016/
5173,2013-05-14,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-garaway-14-05-2013/
5174,2019-02-01,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-glenshea-01-02-2019/
5174,2015-11-18,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-glenshea-18-11-2015/
5175,2019-02-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-hazelmere-04-02-2019/
5175,2015-10-30,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-hazelmere-30-10-2015/
5176,2013-07-18,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-helen-downer-18-07-2013/
5176,2016-12-20,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-helen-downer-20-12-2016/
5177,2013-07-17,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-hinemoa-17-07-2013/
5177,2017-10-31,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-hinemoa-31-10-2017/
5178,2013-07-17,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-homedale-17-07-2013/
5178,2017-10-31,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-homedale-31-10-2017/
5179,2013-02-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-huntly-04-02-2013/
5179,2016-10-10,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-huntly-10-10-2016/
5180,2013-05-13,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-huntly-west-13-05-2013/
5180,2016-08-15,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-huntly-west-15-08-2016/
5181,2019-02-15,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-jackson-park-15-02-2019/
5181,2015-10-30,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-jackson-park-30-10-2015/
5183,2016-10-10,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-kihikihi-10-10-2016/
5183,2013-05-13,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-kihikihi-13-05-2013/
5185,2013-07-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-laughton-04-07-2013/
5185,2017-10-31,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-laughton-31-10-2017/
5186,2019-02-01,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-mill-crescent-01-02-2019/
5186,2015-12-22,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-mill-crescent-22-12-2015/
5187,2019-02-14,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-morrinsville-14-02-2019/
5187,2016-01-20,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-morrinsville-20-01-2016/
5188,2013-12-20,https://www.ero.govt.nz/review-reports/karamuramu-kindergarten-20-12-2013/
5188,2016-06-24,https://www.ero.govt.nz/review-reports/karamuramu-kindergarten-24-06-2016/
5189,2013-07-17,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-ngongotaha-17-07-2013/
5189,2017-10-31,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-ngongotaha-31-10-2017/
5190,2014-07-25,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-opotiki-25-07-2014/
5190,2017-11-29,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-opotiki-29-11-2017/
5191,2012-10-03,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-otorohanga-03-10-2012/
5191,2015-11-05,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-otorohanga-05-11-2015/
5192,2016-10-10,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-owhata-10-10-2016/
5192,2013-02-28,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-owhata-28-02-2013/
5193,2013-07-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-paraone-04-07-2013/
5193,2017-02-21,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-paraone-21-02-2017/
5194,2013-07-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-paraonui-04-07-2013/
5194,2016-10-11,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-paraonui-11-10-2016/
5195,2014-07-28,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-putauaki-28-07-2014/
5195,2017-10-31,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-putauaki-31-10-2017/
5196,2009-10-14,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-rawhiti-14-10-2009/
5196,2015-11-18,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-rawhiti-18-11-2015/
5197,2013-02-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-rewi-street-04-02-2013/
5197,2016-10-17,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-rewi-street-17-10-2016/
5198,2019-05-15,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-rotorua-east-15-05-2019/
5198,2015-10-23,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-rotorua-east-23-10-2015/
5199,2013-02-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-selwyn-04-02-2013/
5199,2016-06-28,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-selwyn-28-06-2016/
5200,2013-02-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-strathmore-04-02-2013/
5200,2016-06-28,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-strathmore-28-06-2016/
5201,2019-02-15,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-te-ara-matauranga-15-02-2019/
5201,2013-07-16,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-te-ara-matauranga-16-07-2013/
5202,2013-02-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-te-akoranga-04-02-2013/
5202,2016-06-28,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-te-akoranga-28-06-2016/
5203,2019-02-08,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-te-kuiti-08-02-2019/
5203,2015-12-22,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-te-kuiti-22-12-2015/
5204,2013-07-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-turangi-04-07-2013/
5204,2017-02-20,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-turangi-20-02-2017/
5205,2013-07-04,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-waipahihi-04-07-2013/
5205,2017-02-17,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-waipahihi-17-02-2017/
5206,2019-02-08,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-fairview-park-08-02-2019/
5206,2015-11-18,https://www.ero.govt.nz/review-reports/central-kids-kindergartens-fairview-park-18-11-2015/
5207,2012-04-04,https://www.ero.govt.nz/review-reports/arataki-free-kindergarten-04-04-2012/
5207,2015-10-27,https://www.ero.govt.nz/review-reports/arataki-free-kindergarten-27-10-2015/
5208,2015-04-17,https://www.ero.govt.nz/review-reports/brookfield-free-kindergarten-17-04-2015/
5208,2018-06-26,https://www.ero.govt.nz/review-reports/brookfield-free-kindergarten-26-06-2018/
5209,2018-11-07,https://www.ero.govt.nz/review-reports/greerton-village-kindergarten-07-11-2018/
5209,2016-01-13,https://www.ero.govt.nz/review-reports/greerton-village-kindergarten-13-01-2016/
5210,2015-08-05,https://www.ero.govt.nz/review-reports/gwen-rogers-free-kindergarten-05-08-2015/
5210,2012-02-14,https://www.ero.govt.nz/review-reports/gwen-rogers-free-kindergarten-14-02-2012/
5211,2018-11-07,https://www.ero.govt.nz/review-reports/maungatapu-free-kindergarten-07-11-2018/
5211,2015-11-16,https://www.ero.govt.nz/review-reports/maungatapu-free-kindergarten-16-11-2015/
5212,2015-08-05,https://www.ero.govt.nz/review-reports/otumoetai-free-kindergarten-05-08-2015/
5212,2018-12-19,https://www.ero.govt.nz/review-reports/otumoetai-free-kindergarten-19-12-2018/
5214,2016-01-13,https://www.ero.govt.nz/review-reports/te-puke-free-kindergarten-13-01-2016/
5214,2013-01-25,https://www.ero.govt.nz/review-reports/te-puke-free-kindergarten-25-01-2013/
5215,2013-04-08,https://www.ero.govt.nz/review-reports/paengaroa-free-kindergarten-08-04-2013/
5215,2016-05-30,https://www.ero.govt.nz/review-reports/paengaroa-free-kindergarten-30-05-2016/
5216,2019-03-05,https://www.ero.govt.nz/review-reports/bell-block-pohutakawa-kindergarten-05-03-2019/
5216,2017-01-19,https://www.ero.govt.nz/review-reports/bell-block-pohutakawa-kindergarten-19-01-2017/
5217,2017-05-12,https://www.ero.govt.nz/review-reports/brooklands-kindergarten-12-05-2017/
5217,2013-10-30,https://www.ero.govt.nz/review-reports/brooklands-kindergarten-30-10-2013/
5218,2020-06-02,https://www.ero.govt.nz/review-reports/devon-kindergarten-02-06-2020/
5218,2017-01-19,https://www.ero.govt.nz/review-reports/devon-kindergarten-19-01-2017/
5219,2017-04-19,https://www.ero.govt.nz/review-reports/fitzroy-kindergarten-19-04-2017/
5219,2013-10-24,https://www.ero.govt.nz/review-reports/fitzroy-kindergarten-24-10-2013/
5220,2017-04-21,https://www.ero.govt.nz/review-reports/kahikatea-kindergarten-hurdon-21-04-2017/
5220,2013-10-21,https://www.ero.govt.nz/review-reports/kahikatea-kindergarten-hurdon-21-10-2013/
5221,2017-01-18,https://www.ero.govt.nz/review-reports/inglewood-kindergarten-18-01-2017/
5221,2013-10-30,https://www.ero.govt.nz/review-reports/inglewood-kindergarten-30-10-2013/
5222,2017-01-19,https://www.ero.govt.nz/review-reports/marfell-kindergarten-19-01-2017/
5222,2013-08-22,https://www.ero.govt.nz/review-reports/marfell-kindergarten-22-08-2013/
5223,2013-11-04,https://www.ero.govt.nz/review-reports/merrilands-kindergarten-04-11-2013/
5223,2017-04-27,https://www.ero.govt.nz/review-reports/merrilands-kindergarten-27-04-2017/
5224,2013-08-02,https://www.ero.govt.nz/review-reports/pukekura-kindergarten-02-08-2013/
5224,2017-05-11,https://www.ero.govt.nz/review-reports/pukekura-kindergarten-11-05-2017/
5225,2017-05-09,https://www.ero.govt.nz/review-reports/puketapu-kindergarten-09-05-2017/
5225,2013-10-30,https://www.ero.govt.nz/review-reports/puketapu-kindergarten-30-10-2013/
5226,2017-01-19,https://www.ero.govt.nz/review-reports/ngamotu-kindergarten-19-01-2017/
5226,2013-08-27,https://www.ero.govt.nz/review-reports/ngamotu-kindergarten-27-08-2013/
5227,2013-08-05,https://www.ero.govt.nz/review-reports/waitara-central-kindergarten-05-08-2013/
5227,2017-04-27,https://www.ero.govt.nz/review-reports/waitara-central-kindergarten-27-04-2017/
5228,2013-08-02,https://www.ero.govt.nz/review-reports/orapa-kindergarten-02-08-2013/
5228,2017-01-19,https://www.ero.govt.nz/review-reports/orapa-kindergarten-19-01-2017/
5229,2013-08-02,https://www.ero.govt.nz/review-reports/westown-kindergarten-02-08-2013/
5229,2017-05-10,https://www.ero.govt.nz/review-reports/westown-kindergarten-10-05-2017/
5230,2015-05-14,https://www.ero.govt.nz/review-reports/avon-kindergarten-14-05-2015/
5230,2018-11-15,https://www.ero.govt.nz/review-reports/avon-kindergarten-15-11-2018/
5231,2018-09-05,https://www.ero.govt.nz/review-reports/eltham-kindergarten-05-09-2018/
5231,2015-05-15,https://www.ero.govt.nz/review-reports/eltham-kindergarten-15-05-2015/
5232,2015-05-15,https://www.ero.govt.nz/review-reports/hawera-kindergarten-15-05-2015/
5232,2018-11-15,https://www.ero.govt.nz/review-reports/hawera-kindergarten-15-11-2018/
5233,2018-08-10,https://www.ero.govt.nz/review-reports/koromiko-kindergarten-10-08-2018/
5233,2015-05-14,https://www.ero.govt.nz/review-reports/koromiko-kindergarten-14-05-2015/
5234,2018-08-10,https://www.ero.govt.nz/review-reports/patea-kindergarten-10-08-2018/
5234,2015-05-15,https://www.ero.govt.nz/review-reports/patea-kindergarten-15-05-2015/
5235,2015-05-14,https://www.ero.govt.nz/review-reports/stratford-central-kindergarten-14-05-2015/
5235,2018-11-15,https://www.ero.govt.nz/review-reports/stratford-central-kindergarten-15-11-2018/
5236,2015-05-14,https://www.ero.govt.nz/review-reports/tawhiti-kindergarten-14-05-2015/
5236,2018-08-15,https://www.ero.govt.nz/review-reports/tawhiti-kindergarten-15-08-2018/
5237,2015-10-06,https://www.ero.govt.nz/review-reports/aramoho-kindergarten-06-10-2015/
5237,2019-04-29,https://www.ero.govt.nz/review-reports/aramoho-kindergarten-29-04-2019/
5238,2015-12-02,https://www.ero.govt.nz/review-reports/barsanti-kindergarten-02-12-2015/
5238,2019-05-13,https://www.ero.govt.nz/review-reports/barsanti-kindergarten-13-05-2019/
5239,2019-04-04,https://www.ero.govt.nz/review-reports/central-kindergarten-04-04-2019/
5239,2015-10-13,https://www.ero.govt.nz/review-reports/central-kindergarten-13-10-2015/
5240,2015-12-23,https://www.ero.govt.nz/review-reports/gonville-kindergarten-23-12-2015/
5240,2019-05-24,https://www.ero.govt.nz/review-reports/gonville-kindergarten-24-05-2019/
5241,2015-10-13,https://www.ero.govt.nz/review-reports/harriette-vine-kindergarten-13-10-2015/
5241,2019-04-29,https://www.ero.govt.nz/review-reports/harriette-vine-kindergarten-29-04-2019/
5243,2019-06-11,https://www.ero.govt.nz/review-reports/marie-mcfarland-kindergarten-11-06-2019/
5243,2015-09-23,https://www.ero.govt.nz/review-reports/marie-mcfarland-kindergarten-23-09-2015/
5244,2015-12-02,https://www.ero.govt.nz/review-reports/ohakune-kindergarten-02-12-2015/
5244,2019-06-11,https://www.ero.govt.nz/review-reports/ohakune-kindergarten-11-06-2019/
5245,2015-10-13,https://www.ero.govt.nz/review-reports/durie-hill-kindergarten-13-10-2015/
5245,2019-03-28,https://www.ero.govt.nz/review-reports/durie-hill-kindergarten-28-03-2019/
5246,2019-06-13,https://www.ero.govt.nz/review-reports/putiki-kindergarten-13-06-2019/
5246,2015-12-16,https://www.ero.govt.nz/review-reports/putiki-kindergarten-16-12-2015/
5247,2015-10-13,https://www.ero.govt.nz/review-reports/st-johns-hill-kindergarten-13-10-2015/
5247,2019-03-28,https://www.ero.govt.nz/review-reports/st-johns-hill-kindergarten-28-03-2019/
5248,2015-10-13,https://www.ero.govt.nz/review-reports/wanganui-east-kindergarten-13-10-2015/
5248,2019-05-27,https://www.ero.govt.nz/review-reports/wanganui-east-kindergarten-27-05-2019/
5249,2016-02-09,https://www.ero.govt.nz/review-reports/ashhurst-kindergarten-09-02-2016/
5249,2019-10-11,https://www.ero.govt.nz/review-reports/ashhurst-kindergarten-11-10-2019/
5251,2019-12-20,https://www.ero.govt.nz/review-reports/bulls-kindergarten-20-12-2019/
5251,2016-03-31,https://www.ero.govt.nz/review-reports/bulls-kindergarten-31-03-2016/
5252,2016-06-01,https://www.ero.govt.nz/review-reports/campbell-street-kindergarten-01-06-2016/
5252,2012-11-07,https://www.ero.govt.nz/review-reports/campbell-street-kindergarten-07-11-2012/
5253,2016-06-10,https://www.ero.govt.nz/review-reports/cloverlea-kindergarten-10-06-2016/
5253,2019-10-21,https://www.ero.govt.nz/review-reports/cloverlea-kindergarten-21-10-2019/
5254,2016-03-22,https://www.ero.govt.nz/review-reports/feilding-kindergarten-22-03-2016/
5254,2012-10-26,https://www.ero.govt.nz/review-reports/feilding-kindergarten-26-10-2012/
